"id","kural_motoru","kural_dosyasi_adi","islenen_kayit_sayisi","calisma_suresi_ms","ram_kullanimi_mb","cpu_kullanimi_yuzde","kural_dosyasi_boyutu_byte","kayit_tarihi"
550,Easy Rules,rules_51_75.yml,50000,6161,215,12.58,5459,19.05.2025 10:10:03.117
551,Easy Rules,rules_51_75.yml,50000,6049,423,12.20,5459,19.05.2025 10:10:09.796
552,Easy Rules,rules_51_75.yml,50000,5117,329,12.49,5459,19.05.2025 10:10:16.414
553,Easy Rules,rules_51_75.yml,50000,6171,181,12.27,5459,19.05.2025 10:10:22.109
554,Easy Rules,rules_51_75.yml,50000,6070,282,12.13,5459,19.05.2025 10:10:28.869
555,Easy Rules,rules_51_75.yml,50000,4993,342,12.87,5459,19.05.2025 10:10:35.445
556,Easy Rules,rules_51_75.yml,50000,6280,252,11.80,5459,19.05.2025 10:10:41.075
557,Easy Rules,rules_51_75.yml,50000,6257,180,12.63,5459,19.05.2025 10:10:48.013
558,Easy Rules,rules_51_75.yml,50000,5889,159,12.39,5459,19.05.2025 10:10:54.826
559,Easy Rules,rules_51_75.yml,50000,5197,202,12.58,5459,19.05.2025 10:11:01.242
560,Easy Rules,rules_51_75.yml,50000,6099,132,12.61,5459,19.05.2025 10:11:07.058
561,Easy Rules,rules_51_75.yml,50000,6033,192,12.19,5459,19.05.2025 10:11:13.763
562,Easy Rules,rules_51_75.yml,50000,6076,273,12.33,5459,19.05.2025 10:11:20.362
563,Easy Rules,rules_51_75.yml,50000,6164,313,12.64,5459,19.05.2025 10:11:27.032
564,Easy Rules,rules_51_75.yml,50000,5801,202,12.32,5459,19.05.2025 10:11:33.764
565,Easy Rules,rules_51_75.yml,50000,5358,254,12.65,5459,19.05.2025 10:11:40.084
566,Easy Rules,rules_51_75.yml,50000,5146,124,13.10,5459,19.05.2025 10:11:46.135
567,Easy Rules,rules_51_75.yml,50000,5181,262,12.44,5459,19.05.2025 10:11:51.786
568,Easy Rules,rules_51_75.yml,50000,6133,253,12.32,5459,19.05.2025 10:11:57.631
569,Easy Rules,rules_51_75.yml,50000,5729,275,12.67,5459,19.05.2025 10:12:04.356
570,Easy Rules,rules_51_75.yml,50000,5390,211,12.42,5459,19.05.2025 10:12:10.636
571,Easy Rules,rules_51_75.yml,50000,6073,339,12.29,5459,19.05.2025 10:12:16.648
572,Easy Rules,rules_51_75.yml,50000,6163,266,12.32,5459,19.05.2025 10:12:23.293
573,Easy Rules,rules_51_75.yml,50000,6286,132,12.90,5459,19.05.2025 10:12:30.087
574,Easy Rules,rules_51_75.yml,50000,5243,339,12.39,5459,19.05.2025 10:12:36.973
575,Easy Rules,rules_51_75.yml,50000,5726,204,12.14,5459,19.05.2025 10:12:42.716
576,Easy Rules,rules_51_75.yml,50000,6082,302,12.24,5459,19.05.2025 10:12:49.006
577,Easy Rules,rules_51_75.yml,50000,5656,222,12.90,5459,19.05.2025 10:12:55.688
578,Easy Rules,rules_51_75.yml,50000,5868,326,11.79,5459,19.05.2025 10:13:01.866
579,Easy Rules,rules_51_75.yml,50000,6331,486,12.04,5459,19.05.2025 10:13:08.388
580,Easy Rules,rules_51_75.yml,50000,6371,603,12.43,5459,19.05.2025 10:13:15.313
581,Easy Rules,rules_51_75.yml,50000,6421,366,11.84,5459,19.05.2025 10:13:22.249
582,Easy Rules,rules_51_75.yml,50000,5531,578,12.31,5459,19.05.2025 10:13:29.302
583,Easy Rules,rules_51_75.yml,50000,5466,374,11.76,5459,19.05.2025 10:13:35.453
584,Easy Rules,rules_51_75.yml,50000,5489,577,12.40,5459,19.05.2025 10:13:41.441
585,Easy Rules,rules_51_75.yml,50000,5124,88,14.75,5459,19.05.2025 10:13:47.548
586,Easy Rules,rules_51_75.yml,50000,5270,200,13.89,5459,19.05.2025 10:13:53.254
